gene1	gene2	pvalue	qvalue
NIPBL	SOX9	1.6375859491011184e-08	6.385201103765657e-07
PIK3R1	KRAS	4.965606995203788e-07	1.2775362089409583e-05
PIK3R1	TP53	1.8508823075584596e-06	4.386200787291726e-05
PIK3R1	SMAD4	0.00014006914243356932	0.002564842891620644
PIK3R1	SOX9	0.0005955490086293832	0.009146696886315251
PIK3R1	NOTCH1	0.0005955490086293832	0.009146696886315251
PIK3CG	KRAS	0.00013594317724176689	0.0025024471315068454
PIK3CG	SOX9	1.7203972316776807e-05	0.0003804253429235667
PIK3CG	RHOA	0.00022141492949108747	0.003872714086427146
MET	KRAS	0.00022950192149365342	0.003977876761618048
MET	TP53	0.00033982632657258993	0.005631477819678668
PTCH1	APC	0.00016203802658661188	0.0028914358039237088
PTCH1	KRAS	1.45392094783531e-07	4.208928143198198e-06
PTCH1	TP53	9.046354785507026e-07	2.251647928857694e-05
PTCH1	SMAD4	8.82240233028859e-09	3.4164731623920496e-07
PTCH1	SOX9	1.4363778127875933e-05	0.0003241655929015241
PTCH1	RHOA	9.994197795065379e-05	0.0018897338331835562
ABL1	KRAS	0.00016916051939035385	0.0030087031414530972
ABL1	TP53	3.830989437985666e-07	1.027911797778462e-05
ABL1	SMAD4	0.0006435323927519521	0.00976501345946614
ABL1	RHOA	0.0004412788395729987	0.006940984223663346
TSC1	TP53	0.00019918993892038543	0.003488526618570855
FGFR2	KRAS	9.48614872503321e-05	0.001808190347465762
FGFR2	TP53	0.00011540078924826051	0.002150896710518969
FGFR2	SMAD4	0.00022778229581483391	0.0039546382652582285
ATM	APC	3.9525659050266704e-05	0.0008077717270666622
ATM	KRAS	2.610032686664e-07	7.579734980241512e-06
ATM	TP53	4.832439613553171e-14	6.569410846634753e-12
ATM	SMAD4	8.331154693479939e-05	0.0016077113361171514
ATM	SOX9	8.089254352052436e-05	0.001584227650297896
ARID2	KRAS	0.00022752198653111565	0.0039527340298564145
ARID2	TP53	3.9096469135564205e-07	1.0388354561549831e-05
ARID2	SMAD4	6.63924935769171e-05	0.0013148149727740055
ARID2	SOX9	9.700416643690209e-08	3.020119808757185e-06
BRCA2	APC	0.0003186937230846136	0.005329092094296609
BRCA2	KRAS	5.95144773947747e-06	0.00013598107408139496
BRCA2	TP53	4.072724425346536e-07	1.073214294776672e-05
BRCA2	SMAD4	1.358968171930877e-05	0.00031266035200380764
BRCA2	SOX9	3.5201617908212806e-07	9.510625415856784e-06
PDS5B	APC	0.00019803837499948827	0.0034797771744614716
PDS5B	TP53	8.016790180823912e-07	2.020634943775194e-05
PDS5B	SMAD4	0.00022753071993173848	0.0039527340298564145
PDS5B	RHOA	0.00030095247731912184	0.005080292569843123
SIN3A	KRAS	1.3867089532781074e-06	3.352030445489697e-05
SIN3A	TP53	4.826272038032414e-09	1.8696904598138242e-07
SIN3A	SMAD4	0.0006614352419751882	0.009992022905056607
SIN3A	SOX9	2.1322764114593888e-05	0.00045640014246520866
CYLD	KRAS	3.1171591514622545e-05	0.0006383707028086546
CYLD	TP53	0.00023202225938160587	0.004011507590924942
CYLD	SOX9	9.975892493077691e-05	0.0018886893543414325
ZFHX3	APC	1.5853559875190218e-05	0.0003528963209229941
ZFHX3	KRAS	7.909342314597185e-08	2.4936879752576133e-06
ZFHX3	TP53	1.0799798186636719e-11	7.450835173750274e-10
ZFHX3	SMAD4	1.1750426290057639e-07	3.491147066940725e-06
ZFHX3	SOX9	7.157281239749792e-05	0.0013966234678781046
CHD3	APC	1.652743146292361e-05	0.00036511315967519947
CHD3	KRAS	3.1375545965959714e-06	7.397912865842132e-05
CHD3	TP53	3.3011903239678858e-09	1.397428320324713e-07
CHD3	SMAD4	6.167018554508521e-05	0.0012249206484722663
CHD3	SOX9	3.0837174684946974e-07	8.748579414296216e-06
CHD3	AR	9.730054293033284e-06	0.00022475876082393663
NCOR1	APC	0.0004917341819049957	0.007706482155085491
NCOR1	KRAS	1.0245185160078988e-07	3.1023886070757633e-06
NCOR1	TP53	2.324341262359479e-07	6.794993996370656e-06
NCOR1	SMAD4	2.756329665486258e-06	6.489852625231314e-05
NCOR1	SOX9	1.0310449125986076e-05	0.00023818013406408042
NF1	KRAS	1.0245185160078988e-07	3.1023886070757633e-06
NF1	TP53	1.680506711501496e-08	6.429757962379972e-07
NF1	SMAD4	9.480913226836314e-05	0.001808190347465762
NF1	SOX9	3.796371340663809e-05	0.0007905393350406918
ERBB2	DMD	0.0006244035847179368	0.009575451716740143
ERBB2	PIK3CA	0.0004826971823561268	0.007552272451967629
ERBB2	KRAS	6.633215160911367e-06	0.00015039527839266143
ERBB2	TP53	0.0005129066910102562	0.007948221108820935
ERBB2	SOX9	0.00011395498923658914	0.00212719876731888
CACNA1A	TP53	1.1509979873424536e-09	4.9607067156071327e-08
CACNA1A	SMAD4	6.616402495418829e-05	0.001308622768276292
CACNA1A	SOX9	0.00014163631250323905	0.0025817102689608988
KMT2B	APC	6.780072722609201e-07	1.7010433325389034e-05
KMT2B	KRAS	3.419197618685112e-09	1.3979169372026815e-07
KMT2B	TP53	8.508767580653616e-12	6.872514306929117e-10
KMT2B	SMAD4	0.00022314028814623087	0.0038915898151736005
CIC	APC	3.519033687198402e-07	9.510625415856784e-06
CIC	KRAS	1.099224419203025e-08	4.174925918019056e-07
CIC	TP53	7.351907732508613e-11	3.9113232192229105e-09
CIC	SMAD4	2.3490883183180683e-06	5.514175096548273e-05
CIC	SMAD2	0.0003844736125878649	0.006229378385959822
DMD	APC	0.0001973213989061772	0.0034744164282438186
DMD	KRAS	1.0122922885990768e-11	7.450835173750274e-10
DMD	TP53	2.240397510992942e-08	8.843477628861367e-07
DMD	SMAD4	7.685418134515486e-08	2.46048304856171e-06
DMD	SOX9	3.856524923009493e-05	0.000799067433940077
DMD	TGIF1	0.00028421797484292694	0.004844591076242988
HUWE1	APC	1.3197656973656205e-06	3.223354292447908e-05
HUWE1	KRAS	5.6230796119150886e-11	2.991755525821273e-09
HUWE1	TP53	1.1777780582277518e-10	6.1556960265351936e-09
HUWE1	SMAD4	3.052373300185368e-08	1.1141041214997317e-06
HUWE1	SOX9	3.421607595974745e-07	9.282530619380393e-06
HUWE1	TGIF1	0.0004134417036923906	0.006654937532547089
RBM10	SMAD4	6.979492267651497e-05	0.001376039559896185
RBM10	SMAD2	0.000204694536788003	0.003616280112891867
RBM10	CNBD1	0.0004916443265715895	0.007706482155085491
RBM10	SOX9	0.00012894028706421238	0.002382931904939695
RBM10	TLR4	0.0005675836109208122	0.008876396323830324
RBM10	PTEN	0.0004938915255694228	0.00773903107023564
PIK3CA	TP53	1.3010506784716911e-18	2.3255117495756736e-16
PIK3CA	EPHA3	0.00042714015368389575	0.006803982192541703
PIK3CA	MED12	0.0002831368068818505	0.004815654231018903
PIK3CA	SMAD4	0.00013531831066275482	0.002493475425130256
PIK3CA	ZFP36L2	0.0003049192195789109	0.0051346164084700215
PIK3CA	KMT2C	8.747874512889465e-06	0.00020074660933572388
PIK3CA	MYCN	0.0006447873645354574	0.00977559066094679
PIK3CA	PGR	2.0219460900064846e-05	0.0004431842464762447
PIK3CA	RARA	0.0004007256983485544	0.006468998804112816
PIK3CA	NOTCH1	0.0006708099884401567	0.010092835609616758
PIK3CA	CDKN2A	0.00025123730297479447	0.004352061897278425
APC	MUC6	1.5948888433709373e-05	0.0003551928230720368
APC	EPHA3	0.0005623220674620755	0.008794847520065211
APC	ERBB3	0.0002852657167794685	0.004855494556753873
APC	MED12	0.00037282902442751923	0.006113483103468473
APC	KANSL1	0.00023470309679012464	0.004033715370228881
APC	GRIN2D	0.00037068253739730683	0.006091597899647111
APC	COL5A1	0.0006016220945545844	0.009211574048890291
APC	RPL22	4.084573767587621e-07	1.073214294776672e-05
APC	EPHA2	1.985191119202676e-06	4.6356439623086966e-05
APC	ARID1A	3.6223199662445056e-13	3.060392921508013e-11
APC	JAK1	0.00044698367644251645	0.00704019657647546
APC	ACVR2A	2.459401168592098e-07	7.230069333634745e-06
APC	ZBTB20	1.3718797033210377e-06	3.348036681246815e-05
APC	MECOM	0.0006623983396728723	0.009992022905056607
APC	MSH3	5.490801694376415e-06	0.00012618962518958944
APC	KMT2C	1.6575571277885194e-07	4.8458810882232055e-06
APC	INPPL1	0.0004012214089582978	0.006468998804112816
APC	KMT2D	2.633416720218478e-11	1.7550546571974682e-09
APC	TSC2	0.0004986487392913959	0.007765954354696193
APC	RNF43	3.193461911472063e-11	2.0603224321402496e-09
APC	ASXL1	0.00010971625933330585	0.002073388219908471
APC	EP300	0.00017813730533961777	0.003183582331894298
APC	BCOR	1.1272858127455463e-07	3.382183305765856e-06
APC	FLNA	8.807944182400718e-06	0.0002010190014214504
APC	ZC3H12A	0.00011350532369923863	0.0021270842665569232
APC	FAT1	0.0006992937918548941	0.010449286793908589
APC	SPTAN1	0.00013398316724044763	0.0024709252563456263
APC	KMT2A	0.00014541803384344237	0.0026592852383936823
APC	ZMYM2	0.0006230619598994222	0.009570269435761496
APC	MGA	1.4880802861351545e-05	0.00033522252439085787
APC	SETBP1	0.0003519785174602711	0.005815109780443601
APC	ZNF750	0.000368013477025166	0.006034663018191008
APC	SMARCA4	0.0006829145225022281	0.010249572369590856
APC	CUL1	0.00015728517438266327	0.0028089430399009805
APC	PTEN	1.4033923158106525e-05	0.0003186624427287282
APC	CDH1	1.4046607869539113e-09	5.796822176953968e-08
APC	PLXNB2	9.775971961553561e-05	0.0018504755739143946
APC	NOTCH1	4.7985741076589004e-09	1.8696904598138242e-07
APC	RHOA	4.92899972917976e-05	0.0009919758249724478
APC	NFE2L2	0.000274478985395222	0.0047190637178906175
APC	PTPRD	4.920891777112478e-08	1.6927412669350326e-06
APC	BRAF	2.8483029258737134e-07	8.18016972235465e-06
APC	PTPDC1	0.0005655662155758683	0.008858810113835092
APC	KDM5C	0.0004668163379584229	0.007325077087503259
APC	CDKN2A	7.686495343223079e-07	1.9271844752151208e-05
MUC6	KRAS	2.0443421267719887e-10	1.0917733242235508e-08
MUC6	TP53	1.5482766003240563e-06	3.730796393167868e-05
MUC6	SMAD4	0.000124290926986126	0.0023133070074213883
MUC6	SOX9	1.0247809916895859e-05	0.0002370184099495475
MUC6	RHOA	9.381742082217452e-05	0.001808190347465762
CTNND1	KRAS	5.234660371975705e-06	0.00012124943644775889
CTNND1	TP53	2.7246657652166236e-07	7.931543123644838e-06
CTNND1	SMAD4	4.224403763843906e-05	0.0008635013917256419
KRAS	CREBBP	3.0467464556640876e-07	8.70447306401486e-06
KRAS	SF3B1	0.00048755771194127927	0.007672149748981364
KRAS	TP53	1.915244756918575e-09	8.077927047171097e-08
KRAS	GNAS	9.398080407226391e-05	0.001808190347465762
KRAS	EPHA3	4.578078426838343e-08	1.6059908043968015e-06
KRAS	ERBB3	2.075349814861364e-05	0.0004479355963629307
KRAS	MED12	1.4488952131920572e-05	0.00032654109239734115
KRAS	CHD4	1.5775628624827488e-06	3.7540318186712936e-05
KRAS	JAK3	0.00037820615862969306	0.006188342597659683
KRAS	KANSL1	1.2188471933750059e-05	0.00027526801562748786
KRAS	CNBD1	6.633215160911367e-06	0.00015039527839266143
KRAS	COL5A1	1.3604591523676326e-06	3.308526991530535e-05
KRAS	AXIN2	0.00025191884402304493	0.004352061897278425
KRAS	ESR1	6.048005844348721e-05	0.0011990736112891124
KRAS	RPL22	8.779663458818175e-06	0.00020074660933572388
KRAS	MTOR	1.147059449846409e-07	3.4183681497807748e-06
KRAS	EPHA2	1.4004660900391037e-07	4.05446627812281e-06
KRAS	ARID1A	5.4317534473963655e-15	7.001924025196165e-13
KRAS	JAK1	0.00031352221414974904	0.005266169281020337
KRAS	DHX9	1.3844388233714831e-05	0.000315771566597197
KRAS	MSH6	0.00010278430526447633	0.0019276630665651306
KRAS	ACVR2A	6.728181964528947e-07	1.696159964332756e-05
KRAS	ZBTB20	4.976935718904104e-07	1.2775362089409583e-05
KRAS	MECOM	1.225663502322086e-06	3.0157383798940558e-05
KRAS	MSH3	0.00019393936450464713	0.003439246356689635
KRAS	NSD1	1.820689802954224e-06	4.33042019337043e-05
KRAS	HLA-B	4.7633743453099345e-05	0.0009709008788173333
KRAS	LATS1	1.5201238559639825e-05	0.0003377040398551589
KRAS	KMT2C	4.844645922616686e-11	2.7330845532896485e-09
KRAS	TLR4	3.1252870543476687e-06	7.397912865842132e-05
KRAS	KMT2D	6.465390504923034e-10	3.2568190403042045e-08
KRAS	POLE	1.059569716382485e-05	0.00024076442078453818
KRAS	LATS2	0.00043517986583461386	0.00690312080361763
KRAS	CHD8	1.866370181476579e-07	5.427515292895585e-06
KRAS	AXIN1	0.0003538179645424816	0.0058311631145681565
KRAS	TSC2	4.624323981640613e-05	0.0009454578820601248
KRAS	NUP93	0.00017037046452123803	0.0030206885860744443
KRAS	BRCA1	1.831179346946277e-05	0.0004008598759778453
KRAS	RNF43	3.940275776922956e-10	2.0859831972254482e-08
KRAS	DAZAP1	0.0003006847713754093	0.005080292569843123
KRAS	ARHGAP35	0.00039701609474013797	0.006437183485442037
KRAS	ASXL1	0.0006759013389664878	0.010178838593075092
KRAS	SCAF4	2.471522179282837e-05	0.000525720168188013
KRAS	EP300	1.7385694944844753e-05	0.00038307856342901657
KRAS	BCOR	2.0747139659659522e-05	0.0004479355963629307
KRAS	ZMYM3	0.00014183299211517413	0.0025817102689608988
KRAS	FLNA	2.6387555848726623e-06	6.24216405285988e-05
KRAS	ZC3H12A	6.048005844348721e-05	0.0011990736112891124
KRAS	CASP8	0.0006378473713681992	0.00969506198095952
KRAS	POLQ	1.620687585224958e-06	3.854255342706597e-05
KRAS	KIT	2.066126192691441e-05	0.0004479355963629307
KRAS	FAT1	1.259868219259976e-06	3.0972313200480505e-05
KRAS	SPTAN1	1.0476433302785715e-11	7.450835173750274e-10
KRAS	RET	5.706458568329571e-07	1.4436043675412178e-05
KRAS	PGR	4.075710339953922e-07	1.073214294776672e-05
KRAS	KMT2A	1.8335414786134968e-07	5.3674010391308316e-06
KRAS	MGA	8.215286685824655e-08	2.569942807119583e-06
KRAS	RNF111	1.5870397786031164e-06	3.7615625361429746e-05
KRAS	SETBP1	6.869168214925492e-08	2.2456057241129617e-06
KRAS	MYH9	2.9556455343383316e-07	8.45741461251111e-06
KRAS	NOTCH2	0.00011846765461348975	0.002205973968680739
KRAS	HLA-A	0.0004563912229608079	0.007177062414425961
KRAS	ZFP36L1	3.357001761060663e-06	7.828389006639836e-05
KRAS	ZNF750	1.5201238559639825e-05	0.0003377040398551589
KRAS	SMARCA4	4.341508487094373e-07	1.1353066957824215e-05
KRAS	LZTR1	3.9282969107457065e-05	0.0008042832940691819
KRAS	CUL1	0.00014183299211517413	0.0025817102689608988
KRAS	PTEN	6.710056885877606e-05	0.0013210178401212727
KRAS	PIK3CB	0.0005904545937789718	0.00911104996624184
KRAS	EGFR	1.2100377995153548e-06	2.9950802258106518e-05
KRAS	SMC3	0.0002933846544308348	0.004997163792635764
KRAS	ATF7IP	2.262057205280448e-06	5.374148320286527e-05
KRAS	DICER1	2.535334769759851e-05	0.0005407221286222383
KRAS	CDH1	3.959557352104978e-10	2.0859831972254482e-08
KRAS	PLXNB2	1.5358422779400318e-06	3.730796393167868e-05
KRAS	KDM6A	9.48614872503321e-05	0.001808190347465762
KRAS	NOTCH1	8.318198527473564e-10	4.079107106723686e-08
KRAS	PTPRC	3.5012904269099964e-05	0.0007314597154435439
KRAS	NFE2L2	4.086373000794943e-06	9.390319389709825e-05
KRAS	SETD2	0.0001092260281714435	0.002065037407311087
KRAS	RFC1	0.00026743467179295133	0.004624957504641278
KRAS	MAP3K1	6.048005844348721e-05	0.0011990736112891124
KRAS	RASA1	3.5415673751414643e-06	8.1165735057808e-05
KRAS	HGF	0.00011220650928691268	0.002104978082500953
KRAS	PTPRD	4.477629128909197e-13	3.7084495058945284e-11
KRAS	FLT3	0.0002933846544308348	0.004997163792635764
KRAS	CDK12	5.091656844409148e-08	1.71279271909658e-06
KRAS	ERCC2	2.298777224221697e-05	0.00048703286310641943
KRAS	USP9X	0.0004153648307698528	0.00666716344506867
KRAS	RB1	6.048005844348721e-05	0.0011990736112891124
KRAS	AR	1.2499179617945718e-07	3.6293645960334576e-06
KRAS	BRAF	9.129355674015682e-14	1.0967097818717025e-11
KRAS	JAK2	0.00027537030628360247	0.004728583137550314
KRAS	ZCCHC12	4.110437007898604e-05	0.0008448582781488026
KRAS	SOX17	3.983344897140322e-06	9.102103560203234e-05
KRAS	EEF2	1.3475361644794414e-07	3.958208616950846e-06
KRAS	KDM5C	3.9282969107457065e-05	0.0008042832940691819
KRAS	CDKN2A	2.3733243916584056e-08	9.096268258573303e-07
CREBBP	TP53	4.303797166667786e-09	1.7343228196086105e-07
CREBBP	SMAD4	0.000112436802276234	0.002104978082500953
CREBBP	SOX9	0.00014890029386529472	0.0027130191334729108
CREBBP	RHOA	3.693971802332779e-05	0.0007647656934855879
SF3B1	SOX9	0.0002782587929828561	0.0047311516399366595
ARID5B	TP53	0.0004805049174472788	0.0075389648238645005
TP53	GNAS	0.00040731360688369355	0.0065605256261258155
TP53	EPHA3	4.401511418084587e-06	0.00010159645873805051
TP53	SMARCA1	0.00012824722419204384	0.002382931904939695
TP53	ERBB3	3.3011903239678858e-09	1.397428320324713e-07
TP53	MED12	1.3838055934330306e-06	3.352030445489697e-05
TP53	CARD11	3.1597654516582487e-07	8.918234321186456e-06
TP53	CHD4	2.3917597064548222e-08	9.096268258573303e-07
TP53	SMAD4	0.00020496170363310234	0.003616280112891867
TP53	TCF7L2	4.16521423281167e-09	1.7074332598776098e-07
TP53	JAK3	0.0003828022727785973	0.006213537916229968
TP53	KANSL1	2.4571012639044675e-11	1.7186758121111989e-09
TP53	SMAD2	0.00015986022718156106	0.002840227969504589
TP53	GRIN2D	4.605217204076737e-05	0.0009439807571589429
TP53	TAF1	4.705062092967626e-08	1.6574273576618068e-06
TP53	CNBD1	0.00025180876414037675	0.004352061897278425
TP53	COL5A1	6.46944485420121e-08	2.1185156539287154e-06
TP53	AXIN2	2.2517078335003904e-07	6.620801742010413e-06
TP53	SOX9	4.146134454389371e-10	2.101343461628208e-08
TP53	ESR1	0.0003643352567910566	0.006006527895820999
TP53	TCF12	7.074517289303035e-08	2.2512269421189466e-06
TP53	ATRX	1.5501328279649405e-06	3.730796393167868e-05
TP53	FGFR1	9.296169042688143e-05	0.0017986562887578846
TP53	RPL22	5.071603340728531e-11	2.781739766422735e-09
TP53	MTOR	1.4222035418521007e-08	5.480839339331905e-07
TP53	EPHA2	3.357976225955614e-09	1.397428320324713e-07
TP53	ARID1A	1.4456383791819815e-23	2.561124147824589e-21
TP53	JAK1	1.7665761570323746e-05	0.00038796262672769903
TP53	DHX9	0.0005121097676637075	0.00794797171681935
TP53	DNMT3A	1.5829114038550007e-05	0.0003528447836354454
TP53	MSH6	3.257258279356655e-06	7.639108483725263e-05
TP53	ACVR2A	1.4490891393859729e-16	1.7399818168757254e-14
TP53	ZBTB20	1.4271562839549982e-12	1.1980538640383747e-10
TP53	MECOM	1.2747764351326035e-08	4.869782300847991e-07
TP53	MSH3	3.319430766188527e-07	9.138657147019587e-06
TP53	NSD1	6.636038619199189e-07	1.6725802682722837e-05
TP53	HLA-B	5.6454125064133995e-09	2.1657021260708737e-07
TP53	LATS1	7.483149553092456e-05	0.0014658322914859248
TP53	KMT2C	3.240683257069129e-13	2.999776433043378e-11
TP53	GATA3	4.255820646593519e-05	0.0008680205007357549
TP53	SF1	1.119841930944319e-05	0.00025216640144492863
TP53	INPPL1	1.4992214343371237e-07	4.3303050539009765e-06
TP53	KMT2D	2.9502047050343297e-18	3.5300825119281366e-16
TP53	POLE	1.10096744914342e-09	4.8949442562588205e-08
TP53	LATS2	0.0006371445622503956	0.00969506198095952
TP53	CHD8	7.348694905725039e-07	1.85219237611415e-05
TP53	TSC2	4.850218695361778e-05	0.000979050010001083
TP53	RNF43	1.9278328887462993e-13	1.862889139966982e-11
TP53	TGIF1	0.00015177612736109786	0.002748078335842011
TP53	POLRMT	2.8135304369739747e-05	0.0005840272002219891
TP53	DAZAP1	0.00033312185414060847	0.005515114181360235
TP53	ARHGAP35	8.56824370128398e-07	2.1330763484246284e-05
TP53	PLCB4	4.8419067120080176e-05	0.000979050010001083
TP53	ASXL1	1.214987851135764e-07	3.5709391212838186e-06
TP53	SCAF4	5.6057147424302124e-08	1.8783361257591428e-06
TP53	EP300	5.455172839020522e-06	0.00012477454313196876
TP53	BCOR	1.236054995145908e-09	5.2323406402493515e-08
TP53	ARAF	0.00042478892618325785	0.006757660199039851
TP53	ZMYM3	3.0432372115828805e-05	0.0006250579119948748
TP53	FLNA	9.314597233963662e-11	4.911799061776833e-09
TP53	ZC3H12A	2.8866764443799484e-07	8.24624599927875e-06
TP53	PMS1	0.0002258937755755477	0.003939216089181964
TP53	CASP8	6.408922584867806e-06	0.0001477595454669751
TP53	POLQ	2.104952232384e-05	0.00045460607907203736
TP53	KIT	0.00025180876414037675	0.004352061897278425
TP53	TET2	0.0001551014872960444	0.0027680276122189133
TP53	FAT1	3.880333991541014e-11	2.420654699247809e-09
TP53	SPTAN1	2.7577230027691186e-09	1.1657880624382295e-07
TP53	RET	3.985780565722608e-06	9.102103560203234e-05
TP53	PGR	6.055996124985706e-05	0.0011990736112891124
TP53	KMT2A	1.100172463447355e-09	4.8949442562588205e-08
TP53	ZMYM2	9.989765917016965e-09	3.84496390637876e-07
TP53	MGA	7.82320906149669e-10	3.88421037854002e-08
TP53	RNF111	2.4685940969060874e-05	0.000525720168188013
TP53	SETBP1	2.399093234451349e-08	9.096268258573303e-07
TP53	MYH9	3.2384200859132227e-10	1.783642588918653e-08
TP53	NOTCH2	6.92058545264154e-08	2.2456057241129617e-06
TP53	HLA-A	8.409545667334663e-05	0.0016199360438593328
TP53	DACH1	0.0004994479166012884	0.007765954354696193
TP53	ZFP36L1	6.247888804333172e-05	0.0012326870820321104
TP53	RARA	0.0006069237973698361	0.009319457838252521
TP53	SMARCA4	3.89430527653849e-07	1.0388354561549831e-05
TP53	PLCG1	5.709876092457658e-05	0.001148765889654236
TP53	LZTR1	8.24912093164038e-05	0.0016058130032811353
TP53	STAG2	2.075140440097587e-05	0.0004479355963629307
TP53	PPP2R1A	0.00042478892618325785	0.006757660199039851
TP53	PTEN	4.5865232615679545e-08	1.6059908043968015e-06
TP53	PIK3CB	0.00018555194859586549	0.003298347977166184
TP53	ASXL2	7.12981570997954e-05	0.0013966234678781046
TP53	MAP3K4	3.752060074683409e-08	1.3393855121332321e-06
TP53	EGFR	0.0001551014872960444	0.0027680276122189133
TP53	SMC3	0.000308675274767277	0.005198678656470977
TP53	DICER1	0.00011128395896424967	0.0021010295287462377
TP53	CDH1	6.0543978712381e-12	5.153269661116891e-10
TP53	SMARCB1	0.00018555194859586549	0.003298347977166184
TP53	PLXNB2	1.9181613655189776e-06	4.510830299540078e-05
TP53	SOS1	0.0003828022727785973	0.006213537916229968
TP53	NOTCH1	5.32979204201961e-06	0.00012274409596998144
TP53	B2M	2.8774422308058917e-08	1.0625325843928471e-06
TP53	RHOA	1.435522058756604e-06	3.474142959683654e-05
TP53	PTPRC	2.9108399565088647e-05	0.0006029571072938385
TP53	SETD2	5.943626541820415e-07	1.4996956615014057e-05
TP53	RFC1	0.0001551014872960444	0.0027680276122189133
TP53	PDGFRA	9.815408214362823e-08	3.0210163636974945e-06
TP53	MAP3K1	0.00015986022718156106	0.002840227969504589
TP53	RASA1	0.0003270281047851017	0.00544199892764335
TP53	PTPRD	1.40122835827658e-05	0.0003186624427287282
TP53	BRD7	6.247888804333172e-05	0.0012326870820321104
TP53	CDK12	8.1986725457029e-07	2.050409191056459e-05
TP53	USP9X	2.510128151494337e-06	5.941435330929925e-05
TP53	NUP133	2.569107928785677e-07	7.4849039134940856e-06
